,label,SVM-CV-0,SVM-CV-1,SVM-TFIDF-0,SVM-TFIDF-1,SVM-W2V-0,SVM-W2V-1,SVM-GLOVE-0,SVM-GLOVE-1,SVM-FAST-0,SVM-FAST-1,LR-CV-0,LR-CV-1,LR-TFIDF-0,LR-TFIDF-1,LR-GLOVE-0,LR-GLOVE-1,LR-W2V-0,LR-W2V-1,LR-FAST-0,LR-FAST-1,RF-CV-0,RF-CV-1,RF-TFIDF-0,RF-TFIDF-1,RF-GLOVE-0,RF-GLOVE-1,RF-W2V-0,RF-W2V-1,RF-FAST-0,RF-FAST-1,NB-CV-0,NB-CV-1,NB-TFIDF-0,NB-TFIDF-1,NB-GLOVE-0,NB-GLOVE-1,NB-W2V-0,NB-W2V-1,NB-FAST-0,NB-FAST-1,MLP-CV-0,MLP-CV-1,MLP-TFIDF-0,MLP-TFIDF-1,MLP-GLOVE-0,MLP-GLOVE-1,MLP-W2V-0,MLP-W2V-1,MLP-FAST-0,MLP-FAST-1,EXTRA-CV-0,EXTRA-CV-1,EXTRA-TFIDF-0,EXTRA-TFIDF-1,EXTRA-GLOVE-0,EXTRA-GLOVE-1,EXTRA-W2V-0,EXTRA-W2V-1,EXTRA-FAST-0,EXTRA-FAST-1,KNN-CV-0,KNN-CV-1,KNN-TFIDF-0,KNN-TFIDF-1,KNN-GLOVE-0,KNN-GLOVE-1,KNN-W2V-0,KNN-W2V-1,KNN-FAST-0,KNN-FAST-1,CNN-CV-0,CNN-CV-1,CNN-TF-0,CNN-TF-1,CNN-W2V-0,CNN-W2V-1,CNN-GLOVE-0,CNN-GLOVE-1,CNN-FAST-0,CNN-FAST-1
136,1,0.45069961040056306,0.549300389599437,0.45328854672497326,0.5467114532750267,0.49068087526511195,0.509319124734888,0.43798055529055047,0.5620194447094496,0.43933961862666376,0.5606603813733362,0.25027672651333177,0.7497232734866682,0.4505223585468422,0.5494776414531578,0.45940110040389137,0.5405988995961086,0.44941638555071384,0.5505836144492862,0.44941634516258944,0.5505836548374106,0.25,0.75,0.22,0.78,0.16666666666666663,0.8333333333333333,0.12,0.88,0.14,0.86,0.9950259085084356,0.004974091491582583,0.44607437370543257,0.553925626294565,0.4561589217756999,0.5438410782243001,0.046909846456504124,0.9530901535434954,0.0416044518997382,0.9583955481002624,0.0,1.0,0.3421693800811971,0.6578306199188029,0.46486717,0.5351328,0.45193148,0.5480685,0.38334715,0.61665285,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.4,0.6,0.6,0.4,0.2,0.8,0.2,0.8,0.46756703,0.526534,0.47691688,0.517942,0.5173335,0.45908436,0.6300888,0.52689517,0.48630998,0.54049826
137,0,0.4423764586642993,0.5576235413357007,0.40105105224237036,0.5989489477576296,0.42034948841297864,0.5796505115870214,0.45335352536905965,0.5466464746309404,0.477786383300754,0.522213616699246,0.934063608793834,0.06593639120616598,0.4505223585468422,0.5494776414531578,0.4497534524285446,0.5502465475714554,0.44941638555071384,0.5505836144492862,0.44941634516258944,0.5505836548374106,0.85,0.15,0.78,0.22,0.8,0.2,0.78,0.22,0.86,0.14,0.9994498039018791,0.0005501960981736015,0.5890043857250736,0.41099561427492753,0.4476371993656655,0.5523628006343345,0.7055495058639492,0.29445049413604907,0.20950653465272093,0.7904934653472825,1.0,8.815358246606817e-34,0.918471512785495,0.08152848721450502,0.43703514,0.56296486,0.7051706,0.29482943,0.5016345,0.49836552,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.4,0.6,0.4,0.6,0.6,0.4,0.8,0.2,0.47884056,0.51504654,0.50329244,0.49265033,0.6031325,0.41350845,0.6099489,0.5759705,0.53853476,0.50649923
138,0,0.4423764437430269,0.557623556256973,0.45149014832218104,0.548509851677819,0.42549245217279086,0.5745075478272091,0.4553658132068981,0.5446341867931019,0.440308961849528,0.5596910381504719,0.48543662484163785,0.5145633751583621,0.4412180407087396,0.5587819592912604,0.4511938354042816,0.5488061645957184,0.44941638555071384,0.5505836144492862,0.44941634516258944,0.5505836548374106,0.6,0.4,0.71,0.29,0.66,0.34,0.78,0.22,0.78,0.22,0.9999575261161268,4.2473883845044534e-05,0.4787341683085551,0.5212658316914454,0.5081241067445729,0.4918758932554272,0.6563646449373431,0.343635355062651,0.892359413024349,0.10764058697565751,0.9668317511995349,0.033168248800465136,0.4035433657102835,0.5964566342897165,0.50346285,0.49653715,0.59163725,0.40836272,0.43587643,0.5641236,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.2,0.8,0.4,0.6,0.6,0.4,0.4,0.6,0.46322772,0.530161,0.48178595,0.51357967,0.53333884,0.45029703,0.6201741,0.6139734,0.44954714,0.5604384
139,0,0.4423756721020694,0.5576243278979306,0.4207742380105802,0.5792257619894198,0.4177628919783135,0.5822371080216865,0.4429708720840936,0.5570291279159066,0.4510592774748851,0.5489407225251149,0.6829795900090425,0.31702040999095754,0.4505223585468422,0.5494776414531578,0.46629857540403774,0.5337014245959623,0.44941638555071384,0.5505836144492862,0.44941634516258944,0.5505836548374106,0.725,0.275,0.64,0.36,0.78,0.22,0.68,0.32,0.78,0.22,0.999599105723335,0.000400894276720644,0.5375530587054149,0.46244694129458364,0.40970599527004925,0.5902940047299513,0.8101958059253783,0.1898041940746234,0.5444084239641257,0.4555915760358749,1.0,5.2402388623646867e-17,0.8411665089326215,0.1588334910673786,0.43656135,0.56343865,0.7271229,0.2728771,0.44262677,0.5573732,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.4,0.6,0.8,0.2,0.6,0.4,0.8,0.2,0.47840074,0.5149081,0.5006541,0.4957492,0.54362005,0.44156912,0.59914184,0.65631455,0.53358173,0.4910405
140,0,0.4423759586364546,0.5576240413635453,0.4412925480606356,0.5587074519393643,0.4811366295706796,0.5188633704293204,0.4212725342117197,0.5787274657882805,0.44981674522705517,0.5501832547729446,0.6795023960986182,0.3204976039013818,0.4505223585468422,0.5494776414531578,0.44986431187809717,0.5501356881219028,0.44941638555071384,0.5505836144492862,0.44941634516258944,0.5505836548374106,0.775,0.225,0.76,0.24,0.8,0.2,0.8,0.2,0.8,0.2,0.0010852726559789974,0.9989147273440406,0.4277606482189858,0.572239351781017,0.4561589217756999,0.5438410782243001,0.33910135163117205,0.6608986483688319,0.25310117251482606,0.7468988274851776,1.0,1.077120566471205e-38,0.7448213437893167,0.2551786562106833,0.50676095,0.49323905,0.4001584,0.5998416,0.43052477,0.56947523,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.4,0.6,0.4,0.6,0.4,0.6,0.4,0.6,0.46728835,0.5262781,0.49883252,0.49727124,0.6252155,0.39097345,0.5548695,0.5013689,0.5184825,0.52816415
141,1,0.45070130494879507,0.5492986950512048,0.47467988212276774,0.5253201178772324,0.47690751558318184,0.5230924844168182,0.4533898677700645,0.5466101322299354,0.40441763073797476,0.5955823692620253,0.0879934111853029,0.9120065888146971,0.34878250128772326,0.6512174987122767,0.4365499085446082,0.5634500914553918,0.44941638555071384,0.5505836144492862,0.44941634516258944,0.5505836548374106,0.2,0.8,0.12,0.88,0.3,0.7,0.22,0.78,0.22,0.78,1.0226931942104479e-07,0.9999998977307366,0.18834032951048715,0.8116596704895107,0.41183154869375105,0.5881684513062491,0.3468601307095565,0.6531398692904455,0.03976593298195599,0.9602340670180453,0.0,1.0,0.06679903482557437,0.9332009651744256,0.41496617,0.58503383,0.56272686,0.43727314,0.25727278,0.7427272,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2,0.8,0.2,0.8,0.0,1.0,0.0,1.0,0.4578248,0.5354937,0.46180254,0.53098786,0.44230098,0.530322,0.64055735,0.5709517,0.44622108,0.57600427
142,1,0.4637721827590624,0.5362278172409376,0.47818975184772294,0.5218102481522771,0.518459309334432,0.48154069066556826,0.481231425317396,0.5187685746826041,0.4206217390295399,0.5793782609704601,0.0002184524160268042,0.9997815475839732,0.441102259028076,0.558897740971924,0.4333761956505229,0.5666238043494771,0.44941638555071384,0.5505836144492862,0.44941634516258944,0.5505836548374106,0.15,0.85,0.12,0.88,0.16,0.84,0.125,0.875,0.08,0.92,1.9459826458497367e-19,1.0,0.17474807289898414,0.8252519271010126,0.43153314274433974,0.5684668572556602,0.13443025417723148,0.8655697458227652,0.09943442892298765,0.9005655710770122,0.0,1.0,0.026400113756908206,0.9735998862430918,0.3728705,0.6271295,0.3062408,0.6937592,0.3400461,0.6599539,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2,0.8,0.2,0.8,0.4,0.6,0.2,0.8,0.43447977,0.55826896,0.4417186,0.5519176,0.506177,0.4773269,0.6283856,0.5688727,0.4252695,0.5915051
143,0,0.4423746773242757,0.5576253226757243,0.43056250576675276,0.5694374942332474,0.47759712323756054,0.5224028767624396,0.43655604709489226,0.5634439529051078,0.44102884986720015,0.5589711501328,0.7944698521250255,0.20553014787497453,0.4505223585468422,0.5494776414531578,0.4662721666197118,0.5337278333802882,0.44941638555071384,0.5505836144492862,0.44941634516258944,0.5505836548374106,0.7,0.3,0.72,0.28,0.86,0.14,0.82,0.18,0.76,0.24,0.9999999999954525,4.508855235801704e-12,0.6860394550796243,0.31396054492037817,0.3756980030527327,0.6243019969472676,0.7569952064454625,0.24300479355454072,0.5775194322182622,0.4224805677817369,1.0,4.6709989125661386e-83,0.8989962514489657,0.10100374855103438,0.4583382,0.5416618,0.42357516,0.57642484,0.38182855,0.61817145,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.4,0.6,0.4,0.6,0.6,0.4,0.4,0.6,0.46394208,0.5288028,0.4879594,0.507164,0.5376883,0.43798178,0.6377917,0.5833399,0.5122957,0.5163561
144,1,0.4506992275357143,0.5493007724642857,0.44931272245597625,0.5506872775440237,0.45521444212860235,0.5447855578713977,0.4573558628480107,0.5426441371519893,0.42379535763366727,0.5762046423663328,0.14351730605234492,0.8564826939476551,0.4505223585468422,0.5494776414531578,0.4624196135853871,0.5375803864146129,0.44941638555071384,0.5505836144492862,0.44941634516258944,0.5505836548374106,0.25,0.75,0.14,0.86,0.2,0.8,0.26,0.74,0.13333333333333333,0.8666666666666666,0.9802806336004534,0.019719366399522924,0.4520181758280337,0.5479818241719675,0.526538195312208,0.4734618046877919,0.20187869098962966,0.798121309010376,0.0938298902414644,0.9061701097585356,0.0,1.0,0.1295209514473663,0.8704790485526337,0.46525908,0.5347409,0.5907477,0.4092523,0.3534441,0.6465559,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.6,0.4,0.4,0.6,0.6,0.4,0.4,0.6,0.464193,0.5295383,0.47320646,0.52099353,0.50765216,0.49275228,0.617435,0.62730086,0.504467,0.54435384
145,1,0.45196671203657607,0.5480332879634239,0.4746790715693895,0.5253209284306105,0.46788435533169004,0.53211564466831,0.4764471052185313,0.5235528947814687,0.4424255804176224,0.5575744195823775,0.039229036567217324,0.9607709634327827,0.4505223585468422,0.5494776414531578,0.4369940003879573,0.5630059996120427,0.44941638555071384,0.5505836144492862,0.44941634516258944,0.5505836548374106,0.2,0.8,0.24,0.76,0.195,0.805,0.29,0.71,0.16,0.84,1.1481240140311057e-12,0.9999999999988631,0.24345753555170224,0.7565424644482935,0.3651276408019353,0.6348723591980645,0.11167188208747933,0.8883281179125188,0.1241023858208928,0.8758976141791003,0.0,1.0,0.06765351414485299,0.932346485855147,0.40302414,0.59697586,0.3902089,0.6097911,0.39427274,0.60572726,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.2,0.8,0.6,0.4,0.0,1.0,0.0,1.0,0.4209155,0.5712018,0.46483272,0.5296484,0.45298433,0.5452435,0.5158582,0.51781493,0.43601912,0.57580835
146,1,0.45187826537293707,0.5481217346270629,0.47480666103636016,0.5251933389636397,0.4795682814641269,0.5204317185358733,0.4642202677830759,0.5357797322169242,0.42591194687511036,0.5740880531248896,0.02382636939360372,0.9761736306063963,0.4505223585468422,0.5494776414531578,0.4396732295114667,0.5603267704885333,0.44941638555071384,0.5505836144492862,0.44941634516258944,0.5505836548374106,0.1,0.9,0.14,0.86,0.12,0.88,0.15,0.85,0.1,0.9,2.7987286617735566e-05,0.9999720127133289,0.2148791187544408,0.7851208812455561,0.4561589217756999,0.5438410782243001,0.5516197934502823,0.44838020654971067,0.2621260797684448,0.7378739202315568,0.0,1.0,0.01595837666336619,0.9840416233366338,0.46467346,0.53532654,0.4412169,0.5587831,0.40561062,0.5943894,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.4,0.6,0.4,0.6,0.4,0.6,0.2,0.8,0.4685216,0.5250243,0.48142472,0.5132754,0.5284566,0.47091988,0.6212962,0.5702645,0.46744844,0.562058
147,1,0.4507011292100248,0.5492988707899751,0.45907078351322156,0.5409292164867786,0.46463957163138203,0.535360428368618,0.4689132533341383,0.5310867466658618,0.4467545554664497,0.5532454445335504,0.17511205812763875,0.8248879418723613,0.4505223585468422,0.5494776414531578,0.4584875266525247,0.5415124733474753,0.44941638555071384,0.5505836144492862,0.44941634516258944,0.5505836548374106,0.03333333333333333,0.9666666666666668,0.14,0.86,0.10666666666666666,0.8933333333333334,0.11333333333333333,0.8866666666666667,0.1,0.9,0.03138019694360856,0.9686198030563472,0.3786097799006935,0.6213902200993072,0.4561589217756999,0.5438410782243001,0.41674068023319333,0.5832593197668043,0.09673875893172965,0.903261241068269,0.0,1.0,0.10781850758325662,0.8921814924167434,0.48894006,0.51105994,0.5466281,0.4533719,0.44365352,0.5563465,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.4,0.6,0.4,0.6,0.4,0.6,0.6,0.4,0.45768854,0.535848,0.46874732,0.5256096,0.53281325,0.4695126,0.59496886,0.6037202,0.5320696,0.50175023
148,1,0.45069946901740193,0.5493005309825982,0.47467956155644636,0.5253204384435537,0.48362308124100045,0.5163769187589996,0.45970169197856114,0.5402983080214387,0.4282774174483757,0.571722582551624,0.025249990380756482,0.9747500096192435,0.4505223585468422,0.5494776414531578,0.4475138125440612,0.5524861874559388,0.44941638555071384,0.5505836144492862,0.44941634516258944,0.5505836548374106,0.15,0.85,0.12,0.88,0.28,0.72,0.14,0.86,0.24,0.76,0.0049887815534443505,0.9950112184465966,0.3221959764640396,0.6778040235359616,0.4675255120754223,0.5324744879245777,0.22795162727703855,0.7720483727229641,0.16220935516160595,0.8377906448383913,0.0,1.0,0.15279074909753476,0.8472092509024652,0.41616857,0.5838314,0.46031713,0.53968287,0.3625086,0.6374914,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2,0.8,0.2,0.8,0.4,0.6,0.4,0.6,0.4495867,0.5434873,0.48644203,0.5086906,0.5052641,0.48427483,0.6011227,0.6382365,0.48571134,0.55207884
149,1,0.4507000182783411,0.549299981721659,0.46251530247911493,0.5374846975208849,0.43356049632793636,0.5664395036720637,0.46746697597724945,0.5325330240227504,0.44841432185248853,0.5515856781475116,0.17364180957678255,0.8263581904232175,0.4505223585468422,0.5494776414531578,0.4431050978897677,0.5568949021102323,0.44941638555071384,0.5505836144492862,0.44941634516258944,0.5505836548374106,0.1,0.9,0.16,0.84,0.18,0.82,0.16,0.84,0.26,0.74,0.049027549305203956,0.9509724506948687,0.32584108424044783,0.6741589157595536,0.3065129920040691,0.6934870079959311,0.18753018952164172,0.8124698104783511,0.18802374444711334,0.8119762555528895,0.0,1.0,0.15135401404413484,0.8486459859558652,0.41255146,0.58744854,0.69544864,0.30455133,0.46007556,0.53992444,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.4,0.6,0.4,0.6,0.6,0.4,0.8,0.2,0.4336497,0.55864936,0.47468656,0.519424,0.5684646,0.35811502,0.6175215,0.5785102,0.5312216,0.5016387
150,1,0.4506987925619458,0.5493012074380542,0.4583605034967468,0.5416394965032532,0.45945930782088196,0.540540692179118,0.46777909629314396,0.5322209037068558,0.44615782896963013,0.5538421710303699,0.12509495172153062,0.8749050482784694,0.44940060856578745,0.5505993914342125,0.42813283619872133,0.5718671638012787,0.44941638555071384,0.5505836144492862,0.44941634516258944,0.5505836548374106,0.1,0.9,0.12,0.88,0.3,0.7,0.27,0.73,0.16,0.84,4.240789762177189e-22,1.0,0.33536813061515514,0.6646318693848516,0.4636878790373974,0.5363121209626024,0.065712130269595,0.9342878697304051,0.11921108628724379,0.8807889137127537,0.0,1.0,0.15587240662101987,0.8441275933789801,0.4319955,0.5680045,0.5710786,0.4289214,0.39885366,0.60114634,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.2,0.8,0.4,0.6,0.6,0.4,0.6,0.4,0.4374343,0.5556358,0.4520134,0.5420009,0.56236,0.4131532,0.52113605,0.52506214,0.5198763,0.5078048
151,1,0.4506993104653666,0.5493006895346335,0.46696350381629487,0.5330364961837052,0.459243664785685,0.540756335214315,0.46548549716098153,0.5345145028390185,0.44707641631612033,0.5529235836838796,0.1615680501914044,0.8384319498085956,0.4505223585468422,0.5494776414531578,0.44379007386142444,0.5562099261385756,0.44941638555071384,0.5505836144492862,0.44941634516258944,0.5505836548374106,0.05,0.95,0.2,0.8,0.32,0.68,0.12666666666666665,0.8733333333333333,0.12,0.88,4.0101887624140055e-07,0.999999598981129,0.31640585210946315,0.6835941478905349,0.43153314274433974,0.5684668572556602,0.4262126616955423,0.5737873383044599,0.16870084901108812,0.8312991509889054,5.632964539259433e-09,0.9999999943670355,0.1387347491369031,0.8612652508630969,0.43549055,0.56450945,0.5099899,0.49001008,0.41841608,0.5815839,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.2,0.8,0.4,0.6,0.4,0.6,0.2,0.8,0.4581327,0.53539294,0.47661003,0.5178497,0.5978697,0.39981866,0.6005564,0.56239986,0.48708493,0.5483159
152,1,0.4507014127080635,0.5492985872919366,0.4735570365647335,0.5264429634352664,0.4885565475065454,0.5114434524934546,0.475756622334439,0.524243377665561,0.43759942209438735,0.5624005779056126,0.16981017482791738,0.8301898251720826,0.4505223585468422,0.5494776414531578,0.4445486676835225,0.5554513323164775,0.44941638555071384,0.5505836144492862,0.44941634516258944,0.5505836548374106,0.2,0.8,0.2,0.8,0.12,0.88,0.1,0.9,0.16,0.84,6.524339834123394e-06,0.9999934756600866,0.2678874230011091,0.7321125769988871,0.37330849438259006,0.6266915056174099,0.036314941583884125,0.9636850584161105,0.109428620256128,0.8905713797438682,0.0,1.0,0.06110235753606219,0.9388976424639378,0.4015062,0.5984938,0.38600218,0.6139978,0.37155116,0.62844884,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.4,0.6,0.2,0.8,0.2,0.8,0.2,0.8,0.45375568,0.5393215,0.47902596,0.5167579,0.43927363,0.50902873,0.6092686,0.62672627,0.45792755,0.5660178
153,1,0.45069968345785194,0.549300316542148,0.4509681548095668,0.5490318451904331,0.491929813527306,0.508070186472694,0.4502946855031984,0.5497053144968016,0.4499725714257422,0.5500274285742577,0.3947658100606738,0.6052341899393262,0.4505223585468422,0.5494776414531578,0.4613186879919332,0.5386813120080668,0.44941638555071384,0.5505836144492862,0.44941634516258944,0.5505836548374106,0.15,0.85,0.14,0.86,0.18,0.82,0.14,0.86,0.22,0.78,0.7565184448592186,0.24348155514081263,0.3882661300817721,0.6117338699182282,0.43153314274433974,0.5684668572556602,0.17031254189456982,0.8296874581054348,0.04977578739367589,0.9502242126063224,0.0,1.0,0.22751179841593283,0.7724882015840672,0.44736886,0.55263114,0.3301525,0.6698475,0.4235652,0.5764348,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.4,0.6,0.6,0.4,0.4,0.6,0.4,0.6,0.45178324,0.5415534,0.4796669,0.51503766,0.5023224,0.42699113,0.58326596,0.6224776,0.46170786,0.5755851
154,1,0.4629025549386927,0.5370974450613073,0.5,0.5,0.5140748915386004,0.4859251084613997,0.45430857548291514,0.545691424517085,0.42403850167639245,0.5759614983236075,0.0013940149209261676,0.9986059850790738,0.4505223585468422,0.5494776414531578,0.4612090528731997,0.5387909471268003,0.44941638555071384,0.5505836144492862,0.44941634516258944,0.5505836548374106,0.05,0.95,0.02,0.98,0.1,0.9,0.04,0.96,0.18,0.82,2.2004231461087422e-11,0.9999999999779448,0.14281774661161079,0.8571822533883874,0.36137479119812027,0.6386252088018793,0.13008275687717538,0.8699172431228273,0.028687339237278786,0.9713126607627236,0.0,1.0,0.008195396090545315,0.9918046039094547,0.4928922,0.5071078,0.13954169,0.8604583,0.31012672,0.6898733,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.2,0.8,0.4,0.6,0.4,0.6,0.4,0.6,0.42606044,0.56580347,0.47411102,0.52016574,0.4447377,0.62118477,0.5679862,0.6248967,0.41960865,0.60117674
155,0,0.44237504453611837,0.5576249554638817,0.4215346751044448,0.5784653248955554,0.414523663387953,0.5854763366120469,0.45399324521022655,0.5460067547897737,0.45424734593774296,0.5457526540622571,0.929407051530186,0.07059294846981401,0.4505223585468422,0.5494776414531578,0.44278044729092625,0.5572195527090738,0.44941638555071384,0.5505836144492862,0.44941634516258944,0.5505836548374106,0.9,0.1,0.84,0.16,0.86,0.14,0.78,0.22,0.9,0.1,0.9999999397880419,6.021199754304255e-08,0.6096949978784802,0.39030500212152053,0.3905703316297695,0.6094296683702305,0.785007499012221,0.2149925009877816,0.3777308018027468,0.6222691981972462,1.0,1.3339084929095783e-63,0.9300728772884634,0.0699271227115366,0.43128777,0.56871223,0.6713455,0.32865453,0.453542,0.546458,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.6,0.4,0.6,0.4,0.6,0.4,0.8,0.2,0.4429741,0.5502857,0.505913,0.49021405,0.6322529,0.3086029,0.57519907,0.6162483,0.5531625,0.4913008
156,1,0.45069988280981155,0.5493001171901885,0.43160440846071135,0.5683955915392889,0.40007301955859365,0.5999269804414066,0.44870548552991973,0.5512945144700802,0.4653899065846457,0.5346100934153543,0.19529365622097494,0.8047063437790251,0.43197680795487414,0.5680231920451259,0.44594255004009975,0.5540574499599003,0.44941638555071384,0.5505836144492862,0.44941634516258944,0.5505836548374106,0.25,0.75,0.3,0.7,0.28,0.72,0.3,0.7,0.36,0.64,0.9999269407331218,7.305926680163462e-05,0.42741332756157707,0.5725866724384254,0.39693166631067606,0.603068333689324,0.9588507167194266,0.04114928328057404,0.7739918858555037,0.2260081141444954,0.0,1.0,0.2731511020710803,0.7268488979289197,0.44790053,0.55209947,0.74520755,0.25479242,0.497531,0.502469,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.8,0.2,0.6,0.4,0.8,0.2,0.8,0.2,0.45826238,0.5350373,0.4744054,0.5203426,0.56474763,0.45005104,0.62766653,0.5483465,0.5438952,0.493701
157,0,0.4423759935749577,0.5576240064250423,0.4283280143558165,0.5716719856441834,0.4875836094978613,0.5124163905021386,0.428971009828859,0.571028990171141,0.42928992593345405,0.5707100740665458,0.8814238580865997,0.11857614191340027,0.44280424105656657,0.5571957589434334,0.4682638145208792,0.5317361854791208,0.44941638555071384,0.5505836144492862,0.44941634516258944,0.5505836548374106,0.85,0.15,0.88,0.12,0.86,0.14,0.79,0.21,0.86,0.14,0.9999999577622711,4.223773155223239e-08,0.6815709218038302,0.31842907819617033,0.4392729711617657,0.5607270288382343,0.932055009786354,0.06794499021364542,0.9434391175109474,0.056560882489059154,1.0,8.857318272958039e-37,0.9129188181602318,0.08708118183976818,0.5190929,0.48090705,0.41254944,0.58745056,0.40202767,0.59797233,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.8,0.2,0.6,0.4,0.8,0.2,0.8,0.2,0.47237083,0.5216423,0.48571754,0.51069474,0.6258931,0.3777223,0.63093203,0.4797419,0.4923711,0.5479766
158,1,0.4507000326537164,0.5492999673462835,0.45855792750769286,0.5414420724923071,0.4476124023963032,0.552387597603697,0.47534827059117324,0.5246517294088268,0.4505332425520934,0.5494667574479065,0.18079759515477367,0.8192024048452263,0.4505223585468422,0.5494776414531578,0.4409403505885596,0.5590596494114404,0.44941638555071384,0.5505836144492862,0.44941634516258944,0.5505836548374106,0.25,0.75,0.24,0.76,0.14,0.86,0.3,0.7,0.2333333333333333,0.7666666666666666,0.19659618277306687,0.8034038172269979,0.41957357153575797,0.5804264284642384,0.43153314274433974,0.5684668572556602,0.3817840911167689,0.618215908883229,0.13714656730057878,0.8628534326994218,1.5203394099216894e-12,0.9999999999984797,0.212051640375158,0.787948359624842,0.39965546,0.60034454,0.6076464,0.3923536,0.45462024,0.54537976,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.6,0.4,0.2,0.8,0.6,0.4,0.6,0.4,0.4450392,0.54766387,0.47440848,0.5198566,0.5432682,0.4514672,0.62672687,0.62005275,0.48426262,0.55178326
159,1,0.4507011756840448,0.5492988243159552,0.4588817718575207,0.5411182281424791,0.4920261397917888,0.5079738602082112,0.4548202719625814,0.5451797280374188,0.43098653178246005,0.5690134682175401,0.17597264397257573,0.8240273560274243,0.4505223585468422,0.5494776414531578,0.4422514478162459,0.5577485521837541,0.44941638555071384,0.5505836144492862,0.44941634516258944,0.5505836548374106,0.15,0.85,0.28,0.72,0.18,0.82,0.12,0.88,0.2,0.8,8.611048763316666e-05,0.9999138895123517,0.3004070539248613,0.6995929460751367,0.43153314274433974,0.5684668572556602,0.19720126590096976,0.8027987340990301,0.14721913224528907,0.8527808677547157,0.0,1.0,0.1805074730516244,0.8194925269483756,0.4030255,0.5969745,0.3599518,0.6400482,0.37129593,0.6287041,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.2,0.8,0.4,0.6,0.2,0.8,0.4,0.6,0.44687727,0.5465,0.47951177,0.51484054,0.49839225,0.42517817,0.52001965,0.5184939,0.453042,0.5653042
